id,image_id,title,artist_title,date_start,date_end,date_display,place_of_origin,medium_display,artwork_type_title,category_titles
87447,bd944158-acd3-3e76-e208-b5dd2636c1ac,Kummeralp Mountain and Two Sheds,Ernst Ludwig Kirchner,1920,1920,1920,Germany,Oil and encaustic on canvas,Painting,['Modern Art']
32590,6968cad5-0a4b-95a0-6010-7f69fe93d9f8,Schoolhouse,Paul Klee,1920,1920,1920,Germany,"Oil on paper, on board",Painting,['Modern Art']
156477,70150c4d-ca6e-5d23-5c94-d63e24cdaf6b,Heron Maiden,Nakamura Daizaburô,1920,1925,1920/25,Japan,"Hanging scroll; ink, colors, and gold on silk",Painting,['Arts of Asia']
37368,821a4f38-16f4-db42-de6c-1165d6cdd03e,Spanish Dancer,Natalia Goncharova,1920,1929,1920s,Russia,Oil on canvas,Painting,"['Modern Art', 'Women artists']"
109620,000a60f9-baa8-3f20-3357-690f6ca0803a,Portrait of Daniel Hudson Burnham,Arvid Frederik Nyholm,1920,1930,1920–30,Sweden,Oil on canvas,Painting,['Arts of the Americas']
183292,16d2efa0-6896-5c54-b024-de9b152f4195,Still Life in Interior,Preston Dickinson,1920,1922,1920–22,United States,Oil on canvas,Painting,['Arts of the Americas']
65937,73a61bab-fcf6-7145-3e29-8edd95212db1,"Landscape No. 3, Cash Entry Mines, New Mexico",Marsden Hartley,1920,1920,1920,United States,Oil on canvas,Painting,['Arts of the Americas']
13763,045a1779-36a4-282f-49b8-b8fb007f8254,Snow-Crowned Hills,Guy Carleton Wiggins,1920,1920,c. 1920,United States,Oil on canvas,Painting,['Arts of the Americas']
80494,efe1e754-dd9e-cbdb-c517-eec0c1c43c68,Great Walls: The Great Wall of China,Frederic Clay Bartlett,1920,1920,1920,United States,Oil on canvas,Painting,['Arts of the Americas']
80493,2a24324d-ffea-560f-6a89-8a0391db098b,Great Walls: Walls of Steel Scraping the Sky,Frederic Clay Bartlett,1920,1920,1920,United States,Oil on canvas,Painting,['Arts of the Americas']
7162,d55e5ea8-0386-6bef-3d7a-1deb98a8d301,Among the Redwoods,Wallace L. DeWolf,1920,1920,1920,United States,Oil on canvas,Painting,['Arts of the Americas']
59836,4139acbb-b0a6-78ed-4c56-16d67d1f9997,Portrait of Charles H. Worcester,Wayman Adams,1920,1920,c. 1920,United States,Oil on canvas,Painting,['Arts of the Americas']
104289,7d0ec6e2-fe80-c069-378d-c6a02c4073e9,Ready for the Fiesta,William Penhallow Henderson,1920,1920,1920,United States,Oil on cardboard,Painting,['Arts of the Americas']
118963,f0eb5ebc-696a-24fe-be73-142415aa2c10,The Village Houses,George Wesley Bellows,1920,1920,c. 1920,United States,Oil on panel,Painting,['Arts of the Americas']
2816,2193cdda-2691-2802-0776-145dee77f7ea,Interior at Nice,Henri Matisse,1919,1920,1919 or 1920,France,Oil on canvas,Painting,"['Modern Art', 'Essentials']"
79600,d0ff476b-fad1-2594-e18b-5bc7e0bb57a6,The Railway Crossing (Sketch),Fernand Léger,1919,1919,1919,France,Oil on canvas,Painting,['Modern Art']
145244,d308a86f-44fd-c4f0-5cf9-e746590a1d40,Death in the Garden (Legend),Paul Klee,1919,1919,1919,Germany,"Oil on cotton, on cardboard nailed to wood",Painting,[]
118978,60dfae2d-9ab3-f468-a7a6-c00443f35246,Red-Haired Girl,Emil Nolde,1919,1919,1919,Germany,Oil on canvas,Painting,['Modern Art']
24306,3ee54063-9d78-ee86-0103-b477d988a93f,Blue and Green Music,Georgia O'Keeffe,1919,1921,1919–21,United States,Oil on canvas,Painting,"['Women artists', 'Chicago Artists', 'SAIC Alumni and Faculty', 'Arts of the Americas']"
36067,af58a797-da9b-fc47-4ee0-1e493b25d18d,Alaska,Rockwell Kent,1919,1927,1919–27,United States,Oil on canvas,Painting,['Arts of the Americas']
80475,75328b04-5c91-0951-7ce3-c6eaaf7d4a55,Ice-Bound Falls,Ernest Lawson,1919,1919,1919,United States,Oil on canvas,Painting,['Arts of the Americas']
78000,5f1a9251-bcb0-681a-f8f0-dc3b51854cd0,To the Dance (Apaches),Léon Gaspard,1919,1919,1919,United States,Oil on canvas,Painting,['Arts of the Americas']
153705,e170725f-cc12-cb0f-841e-8b1ea918933e,Foliage—Oak Tree and Fruit Seller,Édouard Jean Vuillard,1918,1918,1918,France,Distemper on canvas,Painting,['Painting and Sculpture of Europe']
134050,0fa47cd1-ade2-c57a-733f-ba3f08ee47be,Broken and Restored Multiplication,Suzanne Duchamp,1918,1919,1918–19,France,Oil and silver paper on canvas,Painting,"['Modern Art', 'Women artists']"
27972,ea2f41e0-8129-2491-66bf-decabaf34d3c,The Ladies of Avignon,André Lhote,1918,1928,c. 1923,France,Oil on canvas,Painting,['Modern Art']
66218,62c37fee-4f12-a8ac-f1b2-67c1104efbf9,The City,Jean Lurçat,1918,1928,c. 1923,France,Oil on canvas,Painting,['Modern Art']
82418,27f5b73d-152a-ecce-e6f0-04d2b1277d81,Still Life,Jean Metzinger,1918,1918,1918,France,Oil on canvas,Painting,['Modern Art']
68407,3b82d9b3-fc9a-1ee3-0f8c-ed351450338d,Landscape (Bordeaux II),Amédée Ozenfant,1918,1918,1918,France,Oil on canvas,Painting,['Modern Art']
17444,a878b2e3-09a6-62e0-2b71-950277fc18da,Composition with Red Arrow,Marcel Janco,1918,1918,1918,Israel,"Plaster and casein on burlap, mounted on cardboard",Painting,['Modern Art']
84235,f858c002-6cc0-a82c-f7b6-2a319d18f133,Still Life: Barbera,Gino Severini,1918,1918,1918,Italy,Oil on panel,Painting,['Modern Art']
59967,7b3b8278-694a-f990-76e8-984573b36997,Landscape at Cagnes,Chaim Soutine,1918,1928,c. 1923,Lithuania,Oil on canvas,Painting,['Modern Art']
265982,bceb470c-5c5e-453b-0377-73301988402d,Still Life with a Box of Matches (Nature morte à la boite d'allumettes),María Blanchard,1918,1918,1918,Spain,"Oil, sand, and glass on canvas",Painting,['Modern Art']
5375,2d27889c-11ea-1dac-0682-9c48760a19b6,Portrait of Joaneta Obrador,Joan Miró,1918,1918,1918,Spain,Oil on canvas,Painting,['Modern Art']
65925,63692198-8ab4-4747-7038-6d5278cff867,The Last of New England—The Beginning of New Mexico,Marsden Hartley,1918,1919,1918–19,United States,Oil on cardboard,Painting,['Arts of the Americas']
76781,e86b6d07-b669-1ece-8ebf-e013c71e50ce,Leo Ornstein at the Piano,Leon Kroll,1918,1918,1918,United States,Oil on canvas,Painting,['Arts of the Americas']
97933,7a23ad22-2044-6d7d-6315-9b101dadc559,Water Lily Pond,Claude Monet,1917,1926,1917/19,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
52992,39149ead-2dec-befd-b24b-3783502c4f3d,Mystical Head: Andrej,Alexei Jawlensky,1917,1917,1917,Germany,"Oil on paper, mounted on board",Painting,['Modern Art']
17394,e68f31b4-c722-3c24-c1ae-76e331d99e80,Landscape,Heinrich Campendonk,1917,1917,1917,Germany,Oil on canvas,Painting,['Modern Art']
30341,3f3c5575-a5fd-013c-fb11-bdb9feae26a8,Self-Portrait,Lovis Corinth,1917,1917,1917,Germany,Oil on canvas,Painting,['Modern Art']
27966,fe1ce641-f5f4-c4f6-9229-4958126dd25e,Head of a Soldier,Ferdinand Hodler,1917,1917,1917,Switzerland,Oil on canvas,Painting,[]
159721,e810d27d-57d8-89d0-49a6-87b1bbc68174,Portrait of Charles Deering,John Singer Sargent,1917,1917,1917,United States,Oil on canvas,Painting,['Arts of the Americas']
65930,adc650d5-4de1-6a0b-f2b1-53f0cd941cf6,Still Life No. 15,Marsden Hartley,1917,1917,c. 1917,United States,Oil on composition board,Painting,['Arts of the Americas']
90207,3dbc5164-36fe-36b0-0213-2198ee309f82,Movement No. 10,Marsden Hartley,1917,1917,1917,United States,Oil on composition board,Painting,['Arts of the Americas']
74509,19b84479-43c8-f000-2077-c64b8bb3796c,Geese and Hollyhocks,Jessie Arms Botke,1917,1917,1917,United States,Oil on canvas mounted on board,Painting,"['Women artists', 'Arts of the Americas']"
90862,ca1e9316-e8cf-08b8-f101-863f578e2456,Percolator,Man Ray (Emmanuel Radnitzky),1917,1917,1917,United States,Oil on board,Painting,['Modern Art']
72956,00032672-2201-b161-8e46-f1837fa0cc9d,"Albin Polasek, Sculptor",Charles Webster Hawthorne,1917,1917,1917,United States,Oil on canvas,Painting,['Arts of the Americas']
24213,4e634f28-2893-9d95-ab56-cd45c33b682f,Querena,William Penhallow Henderson,1917,1917,1917,United States,Oil on canvas,Painting,['Arts of the Americas']
64001,b2bc0fc2-8d17-1fcd-8cae-8626421c11ef,Apples,Henri Matisse,1916,1916,1916,France,Oil on canvas,Painting,['Modern Art']
90440,ac7d2c43-e79b-b927-2c11-805ba933d717,Nice,Léopold Survage,1916,1916,1916,France,Oil on canvas,Painting,['Modern Art']
122232,72d28816-c42f-af88-63fc-d12426db240e,Laurette with a Cup of Coffee,Henri Matisse,1916,1916,1916–17,France,Oil on canvas,Painting,['Modern Art']
144361,8b4abeed-c22b-1477-1e76-b303ac1415d1,Earthly Paradise,Pierre Bonnard,1916,1920,1916–20,France,Oil on canvas,Painting,"['Modern Art', 'Essentials']"
66031,e13264d2-c031-47f4-d2ac-7e56665c93d8,Still Life (Centrifugal Expansion of Colors),Gino Severini,1916,1916,1916,Italy,Oil on canvas,Painting,['Modern Art']
27987,7e649536-b186-c3f5-3e6d-0d22d5d798ef,Jacques and Berthe Lipchitz,Amedeo Modigliani,1916,1916,1916,Italy,Oil on canvas,Painting,"['Modern Art', 'Essentials']"
191598,dd69410c-9ad1-d64e-3a73-ab2754e4b58e,Blue Phoenix,Ōmura Kōyō,1916,1926,1921,Japan,"Pair of six-panel screens; ink, color, and gold on silk",Painting,"['Arts of Asia', 'Arts of Asia 100']"
208330,40776097-7f12-0fdb-a9a3-eb9e03514a21,Untitled (Rites of Spring),Charles Prendergast,1916,1918,c. 1916–18,United States,"Tempera, and gold and silver leaf on incised, gessoed panel",Painting,['Arts of the Americas']
65920,f534bce3-4746-cba6-6c46-c37a7c9199fb,Provincetown,Marsden Hartley,1916,1916,1916,United States,Oil on composition board,Painting,['Arts of the Americas']
58996,b3fb0fe6-cc84-097e-e417-2360fab7279d,Maternité,Salcia Bahnc,1916,1954,c. 1921/49,United States,Oil on canvas,Painting,['Modern Art']
60254,acb12d59-97a4-2348-6038-370dbe4c2a68,Invention,Man Ray (Emmanuel Radnitzky),1916,1916,1916,United States,Oil on composition board,Painting,['Modern Art']
75284,d25dc05e-07ce-09eb-d957-4f1f621a1418,Blue Rafters,Frederic Clay Bartlett,1916,1916,c. 1916,United States,Oil on canvas,Painting,['Arts of the Americas']
27927,8ee88552-aee8-57d8-0cd9-d9eb0c3e442b,Landscape,André Derain,1915,1930,c. 1920/25,France,Oil on panel,Painting,['Modern Art']
90439,acca2f6b-ee63-00c6-5f87-e162920d7b20,Composition,Léopold Survage,1915,1915,1915,France,Oil on canvas,Painting,['Modern Art']
27281,fdc1a755-ff86-487d-f16b-f03c40a30bee,Madam Pompadour,Amedeo Modigliani,1915,1915,1915,Italy,Oil on canvas,Painting,['Modern Art']
184430,8797d8fe-4c3f-6273-5857-f8a5f33495df,Broom and Leaves,Ueshima Hôzan,1915,1925,c. 1920,Japan,"Hanging scroll, ink and light color on paper",Painting,['Arts of Asia']
7021,8cca1b7d-2c6c-5f92-2e9d-6744b0a48aa4,Portrait of Marevna,Diego Rivera,1915,1915,c. 1915,Mexico,Oil on canvas,Painting,"['Latin American', 'Arts of the Americas']"
17178,db9a94fd-3d3a-3114-b4cd-0dfd8aaa9a57,The Actress Consuelo,Ignacio Zuloaga,1915,1930,c. 1920/25,Spain,Oil on canvas,Painting,['Modern Art']
86246,5dff7c08-8552-778b-2673-87f2d04296f5,The Checkerboard,Juan Gris,1915,1915,1915,Spain,Oil on canvas,Painting,['Modern Art']
73644,7036097d-1d05-1548-a981-bc5177f9da4e,Glass and Playing Cards,Juan Gris,1915,1915,1915,Spain,Oil and sand on cardboard,Painting,['Modern Art']
109260,43bc66e2-95b2-fb3c-b9b1-232835bfd027,Man with a Pipe,Pablo Picasso,1915,1915,1915,Spain,Oil on canvas,Painting,['Modern Art']
16662,3135cfbb-e1d1-8ef5-d2dd-31bc98f62085,Choral Sea,Arthur B. Davies,1915,1915,1915,United States,Oil on canvas,Painting,['Arts of the Americas']
16684,6bba40c6-b2a3-9f41-082f-9f025d9c7d94,Sacramental Tree,Arthur B. Davies,1915,1915,1915,United States,Oil on canvas,Painting,['Arts of the Americas']
117242,ad7bc963-3511-da53-b729-79f3546a8d66,Harbor at Neppermin,Lyonel Feininger,1915,1915,1915,United States,Oil on canvas,Painting,['Modern Art']
71575,be8a7a2b-aa5f-e887-000e-64e3a690af80,Kentucky Mountaineer,James Roy Hopkins,1915,1915,1915,United States,Oil on canvas,Painting,['Arts of the Americas']
117700,be266c25-27f7-38fd-69fa-8efd1b985af2,On the Bank,Frederick Carl Frieseke,1915,1915,c. 1915,United States,Oil on canvas,Painting,"['SAIC Alumni and Faculty', 'Arts of the Americas']"
71573,a67c4473-57a4-9807-a94e-1136d3daf876,A Holiday,Edward Henry Potthast,1915,1915,c. 1915,United States,Oil on canvas,Painting,['Arts of the Americas']
16649,07fca744-4d4b-0fbb-ee9c-02e36b7ec928,At the Hippodrome,Gifford Beal,1915,1915,1915,United States,Oil on canvas,Painting,['Arts of the Americas']
53045,577b6054-9ad7-cf9a-1118-41768f4faaec,Port of Bordeaux,André Lhote,1914,1914,1914,France,Oil on pulpboard,Painting,['Modern Art']
80438,da4a02b1-c09e-f196-732f-072eac7b71c2,Portrait of Auguste Renoir,Albert André,1914,1914,1914,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
27999,8574f0a6-8713-bd6e-0f22-29af8894c36c,Street in Paris,Maurice Utrillo,1914,1914,1914,France,Oil on canvas,Painting,[]
110798,c867cf86-9ad4-d720-8360-4064c317ab3c,Seated Bather,Pierre-Auguste Renoir,1914,1914,1914,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
4887,1f925e43-ff81-5ad7-da75-b28ea651c09f,Irises,Claude Monet,1914,1926,1914/17,France,Oil on canvas,Painting,['Painting and Sculpture of Europe']
10157,26793502-8f66-ad1f-2d88-78e8b1014ba9,Two Girls in a Garden,Karl Schmidt-Rottluff,1914,1914,1914,Germany,Oil on canvas,Painting,['Modern Art']
109780,18ab0c35-e35c-0216-9afd-f93357920db1,Love of Winter,George Wesley Bellows,1914,1914,1914,New York,Oil on canvas,Painting,['Arts of the Americas']
148414,6cd23e09-e9d5-3dee-9173-5415e2b0a497,The Glass of Beer,Juan Gris,1914,1914,1914,Spain,"Oil, pasted papers, charcoal, pencil and ink on canvas",Painting,['Modern Art']
9003,413a4dd2-8647-a376-eb3f-b976c94b2b7f,Three Pierrots and Harlequin,Albert Bloch,1914,1914,1914,United States,Oil on canvas,Painting,[]
74569,d1af9565-b81f-f1a0-b294-d9eb916785a9,An Antique Orison,Arthur B. Davies,1914,1914,c. 1914,United States,Oil on canvas,Painting,['Arts of the Americas']
118597,79ebd91e-d0b0-d82e-446c-b33da86c4fb0,Departure of Summer,Man Ray (Emmanuel Radnitzky),1914,1914,1914,United States,Oil on canvas,Painting,['Modern Art']
61263,4e15df56-0d91-c2e8-2135-6091054a6efb,Charles L. Hutchinson,Louis Betts,1914,1914,1914,United States,Oil on canvas,Painting,['Arts of the Americas']
71564,c477bcd1-8fd2-b164-7d63-f9d10cc2993c,Autumn,Wilson Henry Irvine,1914,1914,c. 1914,United States,Oil on canvas,Painting,['Arts of the Americas']
185780,a90346c9-1628-d6c9-8f55-60b8fcc2cdd4,Figure in Pink and Yellow,Manierre Dawson,1914,1914,1914,United States,Oil on board,Painting,['Arts of the Americas']
70550,3c5592fe-d7fe-d474-086f-5dc6765b58c7,"Procession of Il Redentore, Venice",Grace Ravlin,1914,1914,1914,United States,Oil on canvas,Painting,"['Women artists', 'Arts of the Americas']"
70551,79787b3b-8e3a-89ed-4220-dfecf52c25e1,Building The Cofferdam,Walter Elmer Schofield,1914,1914,c. 1914,United States,Oil on canvas,Painting,['Arts of the Americas']
13732,6a7d96dd-68bf-e997-b3c8-b8f7aa371818,The Northwest Wind,Charles Harold Davis,1914,1914,1914,United States,Oil on canvas,Painting,['Arts of the Americas']
13753,a5e528c2-e0b5-d9b1-759c-6b43be4ef9c4,"The Powerhouse, Falls Village, Connecticut",Walter Elmer Schofield,1914,1914,c. 1914,United States,Oil on canvas,Painting,['Arts of the Americas']
65871,6d5efb04-82ef-ff76-5700-8ba9f39aa00a,From a Wasp,Arthur Dove,1914,1914,c. 1914,United States,Oil on wood,Painting,['Arts of the Americas']
80062,bc30321e-1e8b-6ccb-e3da-01b01fe598e1,Edtaonisl (Ecclesiastic),Francis Picabia,1913,1913,1913,France,Oil on canvas,Painting,"['Modern Art', 'Essentials']"
73649,6361da9e-9179-dd0f-cf51-68e56db9b865,Still Life,Claude Venard,1913,1999,n.d.,France,Oil on canvas,Painting,['Modern Art']
73650,5e9353c3-0ed6-319c-14a6-32f74965432c,Still Life with Eggs,Claude Venard,1913,1999,n.d.,France,Oil on panel,Painting,['Modern Art']
73643,cc61574d-2479-40e4-7049-cc6cd6984428,"Still Life with Glass, Dice, Newspaper and Playing Card",Georges Braque,1913,1913,1913,France,Oil on canvas mounted on hardboard,Painting,['Modern Art']
21722,5d0da1da-57b7-729c-352e-cc738d3871af,Near Pontoise,Maurice de Vlaminck,1913,1925,c. 1918/20,France,Oil on canvas,Painting,['Modern Art']
9527,20a28ab8-6eac-7ca5-b717-773a0fe7aee5,Woman with a Fan,Jean Metzinger,1913,1913,1913,France,Oil on canvas,Painting,['Modern Art']
8987,c68f33ec-feb1-5277-334b-b71ac15ae394,Painting with Green Center,Vasily Kandinsky,1913,1913,1913,Germany,Oil on canvas,Painting,['Modern Art']
8991,9e00e226-9264-cda0-2893-685e0ca5b285,Improvisation No. 30 (Cannons),Vasily Kandinsky,1913,1913,1913,Germany,Oil on canvas,Painting,"['Modern Art', 'Essentials']"
9021,6829aab0-8d0e-9438-aebf-a1a379572951,The Bewitched Mill,Franz Marc,1913,1913,1913,Germany,Oil on canvas,Painting,['Modern Art']
10170,e5860322-e716-4079-c895-79450c9168cd,Max Herrmann-Neisse,Ludwig Meidner,1913,1913,1913,Germany,Oil on canvas,Painting,['Modern Art']
30839,7398163e-2357-ac74-254a-273907c5c7d1,The Philosopher's Conquest,Giorgio de Chirico,1913,1914,1913–14,Italy,Oil on canvas,Painting,"['Modern Art', 'Essentials']"
49657,e0821a3f-9f3a-88d2-cc5b-d0672489a790,Portrait of Natalia Goncharova and Mikhail Larionov,Aleksei Alekseevich Morgunov,1913,1913,1913,Russia,Oil on canvas,Painting,['Modern Art']
9015,a0926588-779d-3440-adf6-881d15ddbf2f,Thirst,Robert Genin,1913,1913,1913,Russia,Oil on canvas,Painting,"['Modern Art', 'Drinking and Dining']"
12874,9f91f7e3-daa8-8969-31c1-892d5af19404,Abstraction (Guitar and Glass),Juan Gris,1913,1913,1913,Spain,Oil on canvas,Painting,['Modern Art']
65916,173ec65a-bc7e-067c-fed1-1677bf5f26a9,Movements,Marsden Hartley,1913,1913,1913,United States,Oil on canvas,Painting,"['Essentials', 'Arts of the Americas']"
16651,37b13357-3b22-69f5-c26a-4e81a97f8bc7,Martin A. Ryerson,Louis Betts,1913,1913,1913,United States,Oil on canvas,Painting,['Arts of the Americas']
71562,815fb024-96bb-6f38-e6fc-d398d2103c65,Sunlight,Richard E. Miller,1913,1913,c. 1913,United States,Oil on canvas,Painting,['Arts of the Americas']
106557,e88c48eb-a293-3401-03b8-b885e9e21bd3,June Morning: Lake Orta,Oliver Dennett Grover,1913,1913,1913,United States,Oil on canvas,Painting,['Arts of the Americas']
13742,641c5259-1a92-4a3a-714b-62e09efa3b23,Herself,Robert Henri,1913,1913,1913,United States,Oil on canvas,Painting,['Arts of the Americas']
13745,6ea9b674-8204-02b0-66a4-55da1a037b81,Himself,Robert Henri,1913,1913,1913,United States,Oil on canvas,Painting,['Arts of the Americas']
130520,c000546e-c620-cf37-65df-8c852aeab864,Summer (recto),William Zorach,1913,1913,"1913 (recto)
1914 (verso)",United States,Oil on canvas,Painting,['Arts of the Americas']
70065,2e796bd8-4e0b-f55a-7c69-75a70a3e97d7,Afterglow,Jonas Lie,1913,1913,c. 1913,United States,Oil on canvas,Painting,['Arts of the Americas']
117703,9a48102a-2f39-d1bc-d696-64c1225eaf9a,The Huckster Cart,Robert Spencer,1913,1913,1913,United States,Oil on canvas,Painting,['Arts of the Americas']
184637,854e8be6-3737-38a8-8c57-7ab4180546b8,"Buddha, after an image at the Mogao Caves, Dunhuang",Xie Zhiliu,1912,1949,1944,China,"Hanging scroll, ink and colors on paper",Painting,['Arts of Asia']
79729,bcd1bdd9-2690-2ed6-3948-0884876a6cb6,Landscape,Zeng Youhe,1912,1980,20th century,China,Hanging scroll; ink and light color on paper,Painting,"['Women artists', 'Arts of Asia']"
9006,408284b1-2d5d-7d09-d5fc-bad160b63425,Pasturage,André Dunoyer de Segonzac,1912,1912,1912,France,Oil on canvas,Painting,['Modern Art']
44880,de600ca7-30e2-a9d0-0f57-2e0b6666e3a4,Musical Instruments,Jacques Villon,1912,1912,1912,France,Oil on canvas,Painting,['Modern Art']
52995,de6450e9-93a7-a19c-2d70-dfdc98e505b9,The Glass of Absinthe,Louis Marcoussis,1912,1912,1912,France,Oil on canvas,Painting,['Modern Art']
94144,a13d1a5f-0adb-3f74-e472-e7768c09e240,Landscape,Jean Metzinger,1912,1912,1912,France,Oil on canvas,Painting,['Modern Art']
8980,9694ca0c-c4c4-e48d-566f-4d248990cff4,Landscape with Two Poplars,Vasily Kandinsky,1912,1912,1912,Germany,Oil on canvas,Painting,['Modern Art']
9018,6b5916ab-baa7-caa0-fcc2-314f6ec268bc,Still Life with Queen,Gabriele Münter,1912,1912,1912,Germany,Oil on canvas,Painting,['Modern Art']
261662,14b4a7de-3c2e-0bed-54fa-8f5574b53e9a,The Blue Lake (Der blaue See),Gabriele Münter,1912,1912,1912,Germany,Oil on canvas,Painting,['Modern Art']
